product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod018,Cus022,Mark002,2019-04-09,13,28269,"INR"
Prod018,Cus022,Mark002,2019-04-11,1,3065,"INR"
Prod018,Cus025,Mark002,2019-04-11,8,17495,"INR"
Prod018,Cus022,Mark002,2019-04-11,13,28269,"INR"
Prod018,Cus023,Mark002,2019-04-11,7,14407,"INR"
Prod018,Cus022,Mark002,2019-04-12,1,3065,"INR"
Prod018,Cus022,Mark002,2019-04-15,1,3065,"INR"
Prod018,Cus022,Mark002,2019-04-16,1,3065,"INR"
Prod018,Cus022,Mark002,2019-04-16,40,84806,"INR"
Prod018,Cus022,Mark002,2019-04-17,1,3065,"INR"
Prod018,Cus022,Mark002,2019-04-18,1,3065,"INR"
Prod018,Cus025,Mark002,2019-04-18,15,34986,"INR"
Prod018,Cus022,Mark002,2019-04-23,1,3065,"INR"
Prod018,Cus022,Mark002,2019-04-24,1,3065,"INR"
Prod018,Cus023,Mark002,2019-04-25,3,7204,"INR"
Prod018,Cus022,Mark002,2019-04-26,3,6125,"INR"
Prod018,Cus022,Mark002,2019-04-26,13,28269,"INR"
Prod018,Cus024,Mark002,2019-04-29,1,338,"INR"
Prod018,Cus023,Mark002,2019-04-30,13,28815,"INR"
Prod018,Cus022,Mark002,2019-05-01,1,3065,"INR"
Prod018,Cus025,Mark002,2019-05-02,15,34986,"INR"
Prod018,Cus022,Mark002,2019-05-02,13,28269,"INR"
Prod018,Cus022,Mark002,2019-05-03,3,6130,"INR"
Prod018,Cus022,Mark002,2019-05-03,27,56537,"INR"
Prod018,Cus022,Mark002,2019-05-07,3,6125,"INR"
Prod018,Cus022,Mark002,2019-05-09,1,3065,"INR"
Prod018,Cus024,Mark002,2019-05-09,1,338,"INR"
Prod018,Cus023,Mark002,2019-05-09,7,14407,"INR"
Prod018,Cus022,Mark002,2019-05-10,5,12250,"INR"
Prod018,Cus025,Mark002,2019-05-10,15,34986,"INR"
Prod018,Cus022,Mark002,2019-05-10,13,28269,"INR"
Prod018,Cus024,Mark002,2019-05-13,1,338,"INR"
Prod018,Cus022,Mark002,2019-05-14,13,28269,"INR"
Prod018,Cus023,Mark002,2019-05-14,3,7204,"INR"
Prod018,Cus023,Mark002,2019-05-15,3,7204,"INR"
Prod018,Cus022,Mark002,2019-05-16,1,3065,"INR"
Prod018,Cus025,Mark002,2019-05-16,8,17495,"INR"
Prod018,Cus023,Mark002,2019-05-16,7,14407,"INR"
Prod018,Cus016,Mark002,2019-05-17,1,1046,"INR"
Prod018,Cus022,Mark002,2019-05-17,1,3065,"INR"
Prod018,Cus025,Mark002,2019-05-20,2,3500,"INR"
Prod018,Cus024,Mark002,2019-05-20,1,338,"INR"
Prod018,Cus023,Mark002,2019-05-20,7,14407,"INR"
Prod018,Cus022,Mark002,2019-05-21,4,9190,"INR"
Prod018,Cus024,Mark002,2019-05-21,1,338,"INR"
Prod018,Cus022,Mark002,2019-05-21,13,28269,"INR"
Prod018,Cus022,Mark002,2019-05-23,1,3065,"INR"
Prod018,Cus025,Mark002,2019-05-23,8,17495,"INR"
Prod018,Cus023,Mark002,2019-05-23,3,7204,"INR"
Prod018,Cus022,Mark002,2019-05-24,1,3065,"INR"
Prod018,Cus016,Mark002,2019-05-27,1,1046,"INR"
Prod018,Cus011,Mark003,2019-05-28,1,875,"INR"
Prod018,Cus016,Mark002,2019-05-28,10,21296,"INR"
Prod018,Cus022,Mark002,2019-05-28,3,6125,"INR"
Prod018,Cus022,Mark002,2019-05-29,1,3065,"INR"
Prod018,Cus025,Mark002,2019-05-29,2,3500,"INR"
Prod018,Cus022,Mark002,2019-05-29,13,28269,"INR"
Prod018,Cus022,Mark002,2019-05-30,1,3065,"INR"
Prod018,Cus016,Mark002,2019-05-31,1,1046,"INR"
Prod018,Cus022,Mark002,2019-05-31,3,6125,"INR"
Prod018,Cus025,Mark002,2019-06-01,15,34986,"INR"
Prod018,Cus022,Mark002,2019-06-03,1,3065,"INR"
Prod018,Cus022,Mark002,2019-06-04,1,3065,"INR"
Prod018,Cus022,Mark002,2019-06-05,1,3065,"INR"
Prod018,Cus022,Mark002,2019-06-06,1,3065,"INR"
Prod018,Cus025,Mark002,2019-06-06,8,17495,"INR"
Prod018,Cus011,Mark003,2019-06-07,1,875,"INR"
Prod018,Cus016,Mark002,2019-06-07,1,1745,"INR"
Prod018,Cus022,Mark002,2019-06-07,1,3065,"INR"
Prod018,Cus022,Mark002,2019-06-07,13,28269,"INR"
Prod018,Cus016,Mark002,2019-06-10,1,2796,"INR"
Prod018,Cus022,Mark002,2019-06-10,1,3065,"INR"
Prod018,Cus022,Mark002,2019-06-11,1,3065,"INR"
Prod018,Cus024,Mark002,2019-06-11,1,338,"INR"
Prod018,Cus022,Mark002,2019-06-12,3,6125,"INR"
Prod018,Cus022,Mark002,2019-06-13,3,6125,"INR"
Prod018,Cus025,Mark002,2019-06-13,15,34986,"INR"
Prod018,Cus023,Mark002,2019-06-13,7,14407,"INR"
Prod018,Cus016,Mark002,2019-06-14,13,27231,"INR"
Prod018,Cus022,Mark002,2019-06-14,4,9190,"INR"
Prod018,Cus022,Mark002,2019-06-17,1,3065,"INR"
Prod018,Cus023,Mark002,2019-06-18,10,21606,"INR"
Prod018,Cus022,Mark002,2019-06-19,4,9190,"INR"
Prod018,Cus022,Mark002,2019-06-20,1,3065,"INR"
Prod018,Cus016,Mark002,2019-06-21,1,1046,"INR"
Prod018,Cus022,Mark002,2019-06-21,4,9190,"INR"
Prod018,Cus022,Mark002,2019-06-21,13,28269,"INR"
Prod018,Cus023,Mark002,2019-06-21,3,7204,"INR"
Prod018,Cus016,Mark002,2019-06-24,9,17810,"INR"
Prod018,Cus022,Mark002,2019-06-24,1,3065,"INR"
Prod018,Cus025,Mark002,2019-06-24,8,17495,"INR"
Prod018,Cus022,Mark002,2019-06-25,12,27565,"INR"
Prod018,Cus024,Mark002,2019-06-25,1,338,"INR"
Prod018,Cus022,Mark002,2019-06-26,1,3065,"INR"
Prod018,Cus025,Mark002,2019-06-27,8,17495,"INR"
Prod018,Cus016,Mark002,2019-06-28,2,3838,"INR"
Prod018,Cus022,Mark002,2019-06-28,3,6125,"INR"
Prod018,Cus022,Mark002,2019-06-28,13,28269,"INR"
Prod018,Cus016,Mark002,2019-07-01,134,280384,"INR"
Prod018,Cus024,Mark002,2019-07-01,1,338,"INR"
Prod018,Cus024,Mark002,2019-07-03,1,1356,"INR"
Prod018,Cus022,Mark002,2019-07-03,13,28269,"INR"
Prod018,Cus025,Mark002,2019-07-04,15,34986,"INR"
Prod018,Cus022,Mark002,2019-07-04,13,28269,"INR"
Prod018,Cus016,Mark002,2019-07-08,3,5588,"INR"
Prod018,Cus022,Mark002,2019-07-08,1,3065,"INR"
Prod018,Cus022,Mark002,2019-07-09,1,3065,"INR"
Prod018,Cus022,Mark002,2019-07-11,3,6125,"INR"
Prod018,Cus025,Mark002,2019-07-11,15,34986,"INR"
Prod018,Cus016,Mark002,2019-07-12,25,53074,"INR"
Prod018,Cus022,Mark002,2019-07-12,13,28269,"INR"
Prod018,Cus022,Mark002,2019-07-15,1,3065,"INR"
Prod018,Cus022,Mark002,2019-07-16,4,9190,"INR"
Prod018,Cus022,Mark002,2019-07-16,27,56537,"INR"
Prod018,Cus024,Mark002,2019-07-17,1,338,"INR"
Prod018,Cus022,Mark002,2019-07-18,3,6125,"INR"
Prod018,Cus025,Mark002,2019-07-18,8,17495,"INR"
Prod018,Cus022,Mark002,2019-07-19,13,28269,"INR"
Prod018,Cus016,Mark002,2019-07-22,1,1046,"INR"
Prod018,Cus022,Mark002,2019-07-24,1,3065,"INR"
Prod018,Cus022,Mark002,2019-07-25,1,3065,"INR"
Prod018,Cus025,Mark002,2019-07-25,8,17495,"INR"
Prod018,Cus022,Mark002,2019-07-25,13,28269,"INR"
Prod018,Cus016,Mark002,2019-07-26,19,39463,"INR"
Prod018,Cus022,Mark002,2019-07-26,1,3065,"INR"
Prod018,Cus022,Mark002,2019-07-26,13,28269,"INR"
Prod018,Cus022,Mark002,2019-07-29,4,9190,"INR"
Prod018,Cus025,Mark002,2019-07-29,8,17495,"INR"
Prod018,Cus022,Mark002,2019-07-30,3,6125,"INR"
Prod018,Cus022,Mark002,2019-07-31,1,3065,"INR"
Prod018,Cus022,Mark002,2019-08-01,3,6125,"INR"
Prod018,Cus025,Mark002,2019-08-01,4,10106,"INR"
Prod018,Cus022,Mark002,2019-08-01,13,28269,"INR"
Prod018,Cus011,Mark003,2019-08-02,1,875,"INR"
Prod018,Cus016,Mark002,2019-08-02,8,16759,"INR"
Prod018,Cus022,Mark002,2019-08-02,13,28269,"INR"
Prod018,Cus016,Mark002,2019-08-05,55,114532,"INR"
Prod018,Cus022,Mark002,2019-08-05,3,6125,"INR"
Prod018,Cus025,Mark002,2019-08-05,8,17495,"INR"
Prod018,Cus022,Mark002,2019-08-06,3,6125,"INR"
Prod018,Cus022,Mark002,2019-08-06,13,28269,"INR"
Prod018,Cus022,Mark002,2019-08-07,3,6125,"INR"
Prod018,Cus022,Mark002,2019-08-08,4,9190,"INR"
Prod018,Cus025,Mark002,2019-08-08,15,34991,"INR"
Prod018,Cus022,Mark002,2019-08-08,13,28269,"INR"
Prod018,Cus016,Mark002,2019-08-09,11,22556,"INR"
Prod018,Cus022,Mark002,2019-08-09,4,9190,"INR"
Prod018,Cus016,Mark002,2019-08-12,9,17810,"INR"
Prod018,Cus022,Mark002,2019-08-12,5,12250,"INR"
Prod018,Cus024,Mark002,2019-08-12,1,338,"INR"
Prod018,Cus022,Mark002,2019-08-12,13,28269,"INR"
Prod018,Cus022,Mark002,2019-08-13,1,3065,"INR"
Prod018,Cus022,Mark002,2019-08-13,13,28269,"INR"
Prod018,Cus022,Mark002,2019-08-14,4,9190,"INR"
Prod018,Cus022,Mark002,2019-08-15,9,21440,"INR"
Prod018,Cus025,Mark002,2019-08-15,15,34986,"INR"
Prod018,Cus022,Mark002,2019-08-15,13,28269,"INR"
Prod018,Cus016,Mark002,2019-08-16,25,52370,"INR"
Prod018,Cus022,Mark002,2019-08-16,5,12250,"INR"
Prod018,Cus011,Mark003,2019-08-19,1,2620,"INR"
Prod018,Cus016,Mark002,2019-08-19,9,17810,"INR"
Prod018,Cus022,Mark002,2019-08-19,27,56537,"INR"
Prod018,Cus022,Mark002,2019-08-21,5,12250,"INR"
Prod018,Cus022,Mark002,2019-08-22,4,9190,"INR"
Prod018,Cus016,Mark002,2019-08-23,95,198681,"INR"
Prod018,Cus016,Mark002,2019-08-26,8,16412,"INR"
Prod018,Cus022,Mark002,2019-08-27,4,9190,"INR"
Prod018,Cus011,Mark003,2019-08-28,1,3491,"INR"
Prod018,Cus011,Mark003,2019-08-30,1,1745,"INR"
Prod018,Cus022,Mark002,2019-08-30,5,12250,"INR"
Prod018,Cus025,Mark002,2019-08-30,15,34986,"INR"
Prod018,Cus022,Mark002,2019-09-03,3,6125,"INR"
Prod018,Cus022,Mark002,2019-09-04,13,28269,"INR"
Prod018,Cus025,Mark002,2019-09-05,45,104958,"INR"
Prod018,Cus011,Mark003,2019-09-06,1,1745,"INR"
Prod018,Cus016,Mark002,2019-09-06,14,28634,"INR"
Prod018,Cus022,Mark002,2019-09-06,1,3065,"INR"
Prod018,Cus022,Mark002,2019-09-09,1,3065,"INR"
Prod018,Cus024,Mark002,2019-09-09,1,338,"INR"
Prod018,Cus022,Mark002,2019-09-10,3,6125,"INR"
Prod018,Cus022,Mark002,2019-09-10,13,28269,"INR"
Prod018,Cus024,Mark002,2019-09-11,1,338,"INR"
Prod018,Cus022,Mark002,2019-09-12,1,3065,"INR"
Prod018,Cus011,Mark003,2019-09-13,1,2620,"INR"
Prod018,Cus016,Mark002,2019-09-13,23,47838,"INR"
Prod018,Cus022,Mark002,2019-09-13,3,6125,"INR"
Prod018,Cus022,Mark002,2019-09-13,13,28269,"INR"
Prod018,Cus022,Mark002,2019-09-16,1,3065,"INR"
Prod018,Cus022,Mark002,2019-09-17,4,9190,"INR"
Prod018,Cus022,Mark002,2019-09-19,4,9190,"INR"
Prod018,Cus025,Mark002,2019-09-19,15,34986,"INR"
Prod018,Cus016,Mark002,2019-09-20,23,47838,"INR"
Prod018,Cus022,Mark002,2019-09-20,3,6125,"INR"
Prod018,Cus022,Mark002,2019-09-20,13,28269,"INR"
Prod018,Cus025,Mark002,2019-09-23,8,17495,"INR"
Prod018,Cus022,Mark002,2019-09-24,1,3065,"INR"
Prod018,Cus024,Mark002,2019-09-24,1,1356,"INR"
Prod018,Cus022,Mark002,2019-09-24,13,28269,"INR"
Prod018,Cus022,Mark002,2019-09-25,1,3065,"INR"
Prod018,Cus016,Mark002,2019-09-27,23,47838,"INR"
Prod018,Cus022,Mark002,2019-09-27,4,9190,"INR"
Prod018,Cus022,Mark002,2019-09-27,13,28269,"INR"
Prod018,Cus022,Mark002,2019-09-30,1,3065,"INR"
Prod018,Cus024,Mark002,2019-09-30,1,338,"INR"
Prod018,Cus022,Mark002,2019-10-01,1,3065,"INR"
Prod018,Cus022,Mark002,2019-10-01,13,28269,"INR"
Prod018,Cus011,Mark003,2019-10-02,1,875,"INR"
Prod018,Cus022,Mark002,2019-10-02,3,6125,"INR"
Prod018,Cus022,Mark002,2019-10-03,4,9190,"INR"
Prod018,Cus016,Mark002,2019-10-04,9,19208,"INR"
Prod018,Cus022,Mark002,2019-10-04,4,9190,"INR"
Prod018,Cus022,Mark002,2019-10-04,13,28269,"INR"
Prod018,Cus022,Mark002,2019-10-07,13,28269,"INR"
Prod018,Cus011,Mark003,2019-10-08,1,2620,"INR"
Prod018,Cus022,Mark002,2019-10-08,7,15315,"INR"
Prod018,Cus022,Mark002,2019-10-09,1,3065,"INR"
Prod018,Cus025,Mark002,2019-10-10,8,17495,"INR"
Prod018,Cus022,Mark002,2019-10-10,13,28269,"INR"
Prod018,Cus011,Mark003,2019-10-11,1,875,"INR"
Prod018,Cus016,Mark002,2019-10-11,2,3491,"INR"
Prod018,Cus022,Mark002,2019-10-11,3,6125,"INR"
Prod018,Cus011,Mark003,2019-10-14,2,4366,"INR"
Prod018,Cus022,Mark002,2019-10-15,5,12250,"INR"
Prod018,Cus022,Mark002,2019-10-16,4,9190,"INR"
Prod018,Cus022,Mark002,2019-10-16,13,28269,"INR"
Prod018,Cus016,Mark002,2019-10-18,7,13620,"INR"
Prod018,Cus022,Mark002,2019-10-18,27,56537,"INR"
Prod018,Cus011,Mark003,2019-10-21,3,6986,"INR"
Prod018,Cus022,Mark002,2019-10-21,7,15315,"INR"
Prod018,Cus011,Mark003,2019-10-22,1,875,"INR"
Prod018,Cus022,Mark002,2019-10-22,5,12250,"INR"
Prod018,Cus024,Mark002,2019-10-22,1,338,"INR"
Prod018,Cus022,Mark002,2019-10-22,13,28269,"INR"
Prod018,Cus022,Mark002,2019-10-24,7,15315,"INR"
Prod018,Cus025,Mark002,2019-10-24,8,17495,"INR"
Prod018,Cus011,Mark003,2019-10-25,24,62847,"INR"
Prod018,Cus016,Mark002,2019-10-25,254,532491,"INR"
Prod018,Cus022,Mark002,2019-10-25,1,3065,"INR"
Prod018,Cus022,Mark002,2019-10-25,13,28269,"INR"
Prod018,Cus024,Mark002,2019-10-28,1,338,"INR"
Prod018,Cus022,Mark002,2019-10-31,3,6125,"INR"
Prod018,Cus025,Mark002,2019-10-31,8,17495,"INR"
Prod018,Cus022,Mark002,2019-10-31,27,56537,"INR"
Prod018,Cus022,Mark002,2019-11-01,3,6125,"INR"
Prod018,Cus011,Mark003,2019-11-04,1,2620,"INR"
Prod018,Cus022,Mark002,2019-11-04,1,3065,"INR"
Prod018,Cus024,Mark002,2019-11-04,1,338,"INR"
Prod018,Cus011,Mark003,2019-11-05,3,7856,"INR"
Prod018,Cus022,Mark002,2019-11-05,1,3065,"INR"
Prod018,Cus022,Mark002,2019-11-05,13,28269,"INR"
Prod018,Cus022,Mark002,2019-11-06,1,3065,"INR"
Prod018,Cus016,Mark002,2019-11-07,78,163769,"INR"
Prod018,Cus025,Mark002,2019-11-07,4,9718,"INR"
Prod018,Cus011,Mark003,2019-11-08,5,13097,"INR"
Prod018,Cus022,Mark002,2019-11-08,4,9190,"INR"
Prod018,Cus024,Mark002,2019-11-11,1,2037,"INR"
Prod018,Cus022,Mark002,2019-11-14,1,3065,"INR"
Prod018,Cus025,Mark002,2019-11-14,15,34986,"INR"
Prod018,Cus016,Mark002,2019-11-15,19,39458,"INR"
Prod018,Cus022,Mark002,2019-11-15,5,12250,"INR"
Prod018,Cus022,Mark002,2019-11-15,13,28269,"INR"
Prod018,Cus022,Mark002,2019-11-18,1,3065,"INR"
Prod018,Cus022,Mark002,2019-11-19,1,3065,"INR"
Prod018,Cus011,Mark003,2019-11-21,11,29681,"INR"
Prod018,Cus022,Mark002,2019-11-21,3,6125,"INR"
Prod018,Cus025,Mark002,2019-11-21,8,17495,"INR"
Prod018,Cus016,Mark002,2019-11-22,47,98472,"INR"
Prod018,Cus022,Mark002,2019-11-25,1,3065,"INR"
Prod018,Cus011,Mark003,2019-11-26,7,19204,"INR"
Prod018,Cus022,Mark002,2019-11-26,13,28269,"INR"
Prod018,Cus011,Mark003,2019-11-27,1,2620,"INR"
Prod018,Cus022,Mark002,2019-11-27,1,3065,"INR"
Prod018,Cus022,Mark002,2019-11-28,3,6125,"INR"
Prod018,Cus025,Mark002,2019-11-28,8,17495,"INR"
Prod018,Cus016,Mark002,2019-11-29,44,91134,"INR"
Prod018,Cus022,Mark002,2019-11-29,3,6125,"INR"
Prod018,Cus011,Mark003,2019-12-02,2,6111,"INR"
Prod018,Cus022,Mark002,2019-12-02,1,3065,"INR"
Prod018,Cus022,Mark002,2019-12-03,3,6125,"INR"
Prod018,Cus022,Mark002,2019-12-03,13,28269,"INR"
Prod018,Cus022,Mark002,2019-12-05,3,6130,"INR"
Prod018,Cus025,Mark002,2019-12-05,8,17495,"INR"
Prod018,Cus016,Mark002,2019-12-06,49,103005,"INR"
Prod018,Cus022,Mark002,2019-12-08,1,3065,"INR"
Prod018,Cus011,Mark003,2019-12-09,2,5236,"INR"
Prod018,Cus025,Mark002,2019-12-09,8,17495,"INR"
Prod018,Cus022,Mark002,2019-12-10,3,6125,"INR"
Prod018,Cus022,Mark002,2019-12-10,13,28269,"INR"
Prod018,Cus022,Mark002,2019-12-12,1,3065,"INR"
Prod018,Cus025,Mark002,2019-12-12,8,17495,"INR"
Prod018,Cus022,Mark002,2019-12-13,13,28269,"INR"
Prod018,Cus022,Mark002,2019-12-16,5,12250,"INR"
Prod018,Cus025,Mark002,2019-12-16,8,17495,"INR"
Prod018,Cus022,Mark002,2019-12-17,13,28269,"INR"
Prod018,Cus022,Mark002,2019-12-19,4,9190,"INR"
Prod018,Cus025,Mark002,2019-12-19,8,17495,"INR"
Prod018,Cus022,Mark002,2019-12-19,67,141343,"INR"
Prod018,Cus024,Mark002,2019-12-20,1,1356,"INR"
Prod018,Cus022,Mark002,2019-12-23,3,6125,"INR"
Prod018,Cus025,Mark002,2019-12-23,15,34986,"INR"
Prod018,Cus026,Mark008,2019-12-24,47,92167,"INR"
Prod018,Cus022,Mark002,2019-12-24,12,27565,"INR"
Prod018,Cus025,Mark002,2020-01-02,5,10495,"INR"
Prod018,Cus022,Mark002,2020-01-07,4,9190,"INR"
Prod018,Cus024,Mark002,2020-01-07,1,338,"INR"
Prod018,Cus022,Mark002,2020-01-07,27,56537,"INR"
Prod018,Cus022,Mark002,2020-01-08,3,6125,"INR"
Prod018,Cus025,Mark002,2020-01-08,14,31486,"INR"
Prod018,Cus022,Mark002,2020-01-09,5,12250,"INR"
Prod018,Cus022,Mark002,2020-01-10,3,6125,"INR"
Prod018,Cus024,Mark002,2020-01-14,1,1019,"INR"
Prod018,Cus022,Mark002,2020-01-14,13,28269,"INR"
Prod018,Cus022,Mark002,2020-01-16,4,9190,"INR"
Prod018,Cus025,Mark002,2020-01-16,15,34986,"INR"
Prod018,Cus022,Mark002,2020-01-16,27,56537,"INR"
Prod018,Cus016,Mark002,2020-01-17,1,2097,"INR"
Prod018,Cus022,Mark002,2020-01-17,7,15315,"INR"
Prod018,Cus022,Mark002,2020-01-20,1,3065,"INR"
Prod018,Cus024,Mark002,2020-01-21,1,338,"INR"
Prod018,Cus022,Mark002,2020-01-22,3,6125,"INR"
Prod018,Cus025,Mark002,2020-01-23,8,17495,"INR"
Prod018,Cus022,Mark002,2020-01-24,1,3065,"INR"
Prod018,Cus022,Mark002,2020-01-24,13,28269,"INR"
Prod018,Cus025,Mark002,2020-01-27,8,17495,"INR"
Prod018,Cus022,Mark002,2020-01-28,1,3065,"INR"
Prod018,Cus026,Mark008,2020-01-30,10,19750,"INR"
Prod018,Cus022,Mark002,2020-01-30,1,3065,"INR"
Prod018,Cus022,Mark002,2020-01-30,13,28269,"INR"
Prod018,Cus022,Mark002,2020-02-03,1,3065,"INR"
Prod018,Cus025,Mark002,2020-02-03,11,24491,"INR"
Prod018,Cus022,Mark002,2020-02-04,1,3065,"INR"
Prod018,Cus011,Mark003,2020-02-07,2,5236,"INR"
Prod018,Cus016,Mark002,2020-02-07,3,5935,"INR"
Prod018,Cus022,Mark002,2020-02-07,1,3065,"INR"
Prod018,Cus022,Mark002,2020-02-07,13,28269,"INR"
Prod018,Cus022,Mark002,2020-02-10,1,3065,"INR"
Prod018,Cus025,Mark002,2020-02-10,8,17495,"INR"
Prod018,Cus022,Mark002,2020-02-11,1,3065,"INR"
Prod018,Cus022,Mark002,2020-02-13,1,3065,"INR"
Prod018,Cus025,Mark002,2020-02-13,11,24491,"INR"
Prod018,Cus016,Mark002,2020-02-14,4,7685,"INR"
Prod018,Cus022,Mark002,2020-02-14,1,3065,"INR"
Prod018,Cus022,Mark002,2020-02-17,1,3065,"INR"
Prod018,Cus024,Mark002,2020-02-18,1,1356,"INR"
Prod018,Cus022,Mark002,2020-02-21,1,3065,"INR"
Prod018,Cus022,Mark002,2020-02-24,1,3065,"INR"
Prod018,Cus022,Mark002,2020-02-25,4,9190,"INR"
Prod018,Cus022,Mark002,2020-02-26,1,3065,"INR"
Prod018,Cus025,Mark002,2020-02-27,3,6995,"INR"
Prod018,Cus022,Mark002,2020-02-27,13,28269,"INR"
Prod018,Cus022,Mark002,2020-02-28,1,3065,"INR"
Prod018,Cus022,Mark002,2020-03-02,1,3065,"INR"
Prod018,Cus022,Mark002,2020-03-03,1,3065,"INR"
Prod018,Cus022,Mark002,2020-03-04,1,3065,"INR"
Prod018,Cus022,Mark002,2020-03-05,1,3065,"INR"
Prod018,Cus025,Mark002,2020-03-05,8,17495,"INR"
Prod018,Cus022,Mark002,2020-03-06,3,6125,"INR"
Prod018,Cus022,Mark002,2020-03-06,13,28269,"INR"
Prod018,Cus011,Mark003,2020-03-09,3,7856,"INR"
Prod018,Cus022,Mark002,2020-03-09,3,6125,"INR"
Prod018,Cus024,Mark002,2020-03-09,1,338,"INR"
Prod018,Cus022,Mark002,2020-03-10,1,3065,"INR"
Prod018,Cus022,Mark002,2020-03-10,13,28269,"INR"
Prod018,Cus022,Mark002,2020-03-11,3,6125,"INR"
Prod018,Cus025,Mark002,2020-03-12,8,17495,"INR"
Prod018,Cus022,Mark002,2020-03-12,13,28269,"INR"
Prod018,Cus016,Mark002,2020-03-13,2,4190,"INR"
Prod018,Cus022,Mark002,2020-03-13,4,9190,"INR"
Prod018,Cus022,Mark002,2020-03-16,1,3065,"INR"
Prod018,Cus024,Mark002,2020-03-16,1,338,"INR"
Prod018,Cus022,Mark002,2020-03-17,7,15315,"INR"
Prod018,Cus024,Mark002,2020-03-17,1,1356,"INR"
Prod018,Cus022,Mark002,2020-03-17,13,28269,"INR"
Prod018,Cus022,Mark002,2020-03-19,7,15315,"INR"
Prod018,Cus025,Mark002,2020-03-23,8,17495,"INR"
Prod018,Cus024,Mark002,2020-03-23,1,338,"INR"
Prod018,Cus022,Mark002,2020-03-24,13,28269,"INR"
Prod018,Cus016,Mark002,2020-03-27,1,699,"INR"
Prod018,Cus024,Mark002,2020-03-30,1,338,"INR"
Prod018,Cus025,Mark002,2020-04-02,8,17495,"INR"
Prod018,Cus016,Mark002,2020-04-07,88,184366,"INR"
Prod018,Cus022,Mark002,2020-04-09,7,15315,"INR"
Prod018,Cus011,Mark003,2020-04-16,1,1745,"INR"
Prod018,Cus016,Mark002,2020-04-16,4,7681,"INR"
